timestamp,value1,value2,value3
1746751880.712,-6.708,0.500,-1.610
1746751880.713,-6.710,0.498,-1.609
1746751880.715,-6.711,0.496,-1.609
1746751880.717,-6.712,0.494,-1.608
1746751880.719,-6.714,0.493,-1.607
1746751880.721,-6.715,0.491,-1.607
1746751880.723,-6.716,0.489,-1.606
1746751880.724,-6.718,0.487,-1.605
1746751880.726,-6.719,0.485,-1.605
1746751880.728,-6.720,0.484,-1.604
1746751880.730,-6.722,0.481,-1.603
1746751880.732,-6.723,0.479,-1.603
1746751880.734,-6.725,0.478,-1.602
1746751880.736,-6.726,0.476,-1.601
1746751880.738,-6.728,0.474,-1.601
1746751880.740,-6.729,0.472,-1.600
1746751880.741,-6.730,0.470,-1.599
1746751880.743,-6.732,0.468,-1.599
1746751880.745,-6.733,0.466,-1.598
1746751880.747,-6.735,0.464,-1.597
1746751880.749,-6.736,0.463,-1.596
1746751880.751,-6.737,0.461,-1.596
1746751880.753,-6.739,0.459,-1.595
1746751880.755,-6.740,0.457,-1.594
1746751880.757,-6.742,0.455,-1.594
1746751880.758,-6.743,0.453,-1.593
1746751880.760,-6.744,0.451,-1.592
1746751880.762,-6.746,0.449,-1.592
1746751880.764,-6.747,0.447,-1.591
1746751880.766,-6.749,0.446,-1.590
1746751880.768,-6.750,0.444,-1.590
1746751880.770,-6.752,0.442,-1.589
1746751880.772,-6.753,0.440,-1.588
1746751880.774,-6.754,0.438,-1.587
1746751880.776,-6.756,0.436,-1.587
1746751880.778,-6.757,0.434,-1.586
1746751880.781,-6.760,0.430,-1.585
1746751880.783,-6.761,0.428,-1.584
1746751880.785,-6.763,0.426,-1.583
1746751880.787,-6.764,0.424,-1.583
1746751880.789,-6.766,0.422,-1.582
1746751880.791,-6.767,0.420,-1.581
1746751880.793,-6.769,0.418,-1.580
1746751880.795,-6.770,0.416,-1.580
1746751880.798,-6.772,0.413,-1.578
1746751880.800,-6.774,0.411,-1.578
1746751880.802,-6.775,0.409,-1.577
1746751880.804,-6.777,0.407,-1.576
1746751880.806,-6.778,0.405,-1.576
1746751880.808,-6.780,0.403,-1.575
1746751880.810,-6.781,0.401,-1.574
1746751880.812,-6.783,0.399,-1.573
1746751880.815,-6.784,0.397,-1.573
1746751880.817,-6.786,0.395,-1.572
1746751880.819,-6.787,0.393,-1.571
1746751880.821,-6.789,0.391,-1.570
1746751880.823,-6.790,0.389,-1.569
1746751880.825,-6.792,0.387,-1.569
1746751880.827,-6.794,0.385,-1.568
1746751880.829,-6.795,0.383,-1.567
1746751880.831,-6.797,0.380,-1.566
1746751880.834,-6.798,0.378,-1.565
1746751880.836,-6.800,0.376,-1.565
1746751880.838,-6.801,0.374,-1.564
1746751880.840,-6.803,0.372,-1.563
1746751880.842,-6.804,0.370,-1.562
1746751880.844,-6.806,0.368,-1.562
1746751880.846,-6.807,0.366,-1.561
1746751880.849,-6.809,0.363,-1.560
1746751880.851,-6.811,0.361,-1.559
1746751880.852,-6.812,0.360,-1.558
1746751880.854,-6.814,0.357,-1.558
1746751880.856,-6.815,0.356,-1.557
1746751880.859,-6.817,0.353,-1.556
1746751880.862,-6.819,0.350,-1.555
1746751880.864,-6.820,0.348,-1.554
1746751880.866,-6.822,0.346,-1.553
1746751880.868,-6.823,0.344,-1.553
1746751880.870,-6.825,0.342,-1.552
1746751880.872,-6.826,0.340,-1.551
1746751880.874,-6.828,0.338,-1.550
1746751880.876,-6.829,0.336,-1.550
1746751880.878,-6.831,0.334,-1.549
1746751880.880,-6.832,0.332,-1.548
1746751880.882,-6.833,0.330,-1.547
1746751880.884,-6.835,0.328,-1.546
1746751880.886,-6.837,0.326,-1.546
1746751880.888,-6.838,0.324,-1.545
1746751880.890,-6.839,0.322,-1.544
1746751880.892,-6.841,0.320,-1.543
1746751880.893,-6.842,0.319,-1.543
1746751880.895,-6.843,0.317,-1.542
1746751880.897,-6.845,0.315,-1.542
1746751880.899,-6.846,0.313,-1.541
1746751880.901,-6.848,0.311,-1.540
1746751880.903,-6.849,0.309,-1.539
1746751880.905,-6.850,0.307,-1.539
1746751880.906,-6.851,0.306,-1.538
1746751880.908,-6.853,0.304,-1.537
1746751880.910,-6.854,0.302,-1.537
1746751880.911,-6.855,0.301,-1.536
1746751880.913,-6.856,0.299,-1.535
1746751880.915,-6.858,0.297,-1.535
1746751880.916,-6.859,0.296,-1.534
1746751880.918,-6.860,0.294,-1.533
1746751880.920,-6.861,0.292,-1.533
1746751880.922,-6.863,0.291,-1.532
1746751880.923,-6.864,0.289,-1.531
1746751880.925,-6.865,0.287,-1.531
1746751880.927,-6.866,0.285,-1.530
1746751880.928,-6.868,0.284,-1.529
1746751880.930,-6.869,0.282,-1.529
1746751880.932,-6.870,0.280,-1.528
1746751880.934,-6.871,0.279,-1.527
1746751880.935,-6.872,0.277,-1.527
1746751880.937,-6.874,0.275,-1.526
1746751880.939,-6.875,0.273,-1.525
1746751880.940,-6.876,0.272,-1.525
1746751880.942,-6.877,0.270,-1.524
1746751880.944,-6.879,0.268,-1.523
1746751880.946,-6.880,0.267,-1.523
1746751880.947,-6.881,0.265,-1.522
1746751880.949,-6.882,0.263,-1.521
1746751880.951,-6.884,0.261,-1.521
1746751880.955,-6.886,0.258,-1.519
1746751880.956,-6.888,0.256,-1.519
1746751880.958,-6.889,0.254,-1.518
1746751880.960,-6.890,0.252,-1.517
1746751880.962,-6.892,0.250,-1.516
1746751880.964,-6.893,0.248,-1.516
1746751880.965,-6.894,0.247,-1.515
1746751880.968,-6.896,0.244,-1.514
1746751880.970,-6.897,0.243,-1.513
1746751880.971,-6.899,0.241,-1.513
1746751880.974,-6.901,0.238,-1.511
1746751880.976,-6.902,0.236,-1.511
1746751880.978,-6.903,0.234,-1.510
1746751880.979,-6.905,0.233,-1.509
1746751880.982,-6.907,0.230,-1.508
1746751880.986,-6.909,0.226,-1.507
1746751880.988,-6.911,0.224,-1.506
1746751880.990,-6.912,0.222,-1.505
1746751880.992,-6.913,0.221,-1.505
1746751880.993,-6.915,0.219,-1.504
1746751880.996,-6.916,0.216,-1.503
1746751880.998,-6.918,0.214,-1.502
1746751880.999,-6.919,0.213,-1.502
1746751881.001,-6.920,0.211,-1.501
1746751881.003,-6.921,0.209,-1.500
1746751881.004,-6.923,0.208,-1.500
1746751881.006,-6.924,0.206,-1.499
1746751881.008,-6.925,0.204,-1.498
1746751881.010,-6.927,0.202,-1.497
1746751881.012,-6.928,0.200,-1.497
1746751881.016,-6.931,0.196,-1.495
1746751881.019,-6.933,0.193,-1.494
1746751881.083,-6.979,0.129,-1.468
1746751881.091,-6.985,0.122,-1.465
1746751881.096,-6.989,0.116,-1.463
1746751881.101,-6.992,0.111,-1.461
1746751881.107,-6.996,0.105,-1.458
1746751881.322,-7.148,-0.110,-1.367
1746751881.327,-7.152,-0.115,-1.365
1746751881.330,-7.154,-0.117,-1.364
1746751881.332,-7.155,-0.119,-1.363
1746751881.334,-7.156,-0.121,-1.362
1746751881.335,-7.158,-0.123,-1.361
1746751881.337,-7.159,-0.125,-1.360
1746751881.339,-7.160,-0.127,-1.359
1746751881.342,-7.162,-0.129,-1.358
1746751881.343,-7.163,-0.131,-1.357
1746751881.346,-7.165,-0.134,-1.356
1746751881.348,-7.166,-0.136,-1.356
1746751881.350,-7.168,-0.138,-1.354
1746751881.352,-7.169,-0.140,-1.354
1746751881.354,-7.171,-0.142,-1.353
1746751881.356,-7.172,-0.144,-1.352
1746751881.358,-7.173,-0.145,-1.351
1746751881.360,-7.174,-0.147,-1.350
1746751881.361,-7.176,-0.149,-1.350
1746751881.363,-7.177,-0.151,-1.349
1746751881.365,-7.178,-0.153,-1.348
1746751881.367,-7.179,-0.155,-1.347
1746751881.369,-7.181,-0.156,-1.346
1746751881.371,-7.182,-0.158,-1.345
1746751881.373,-7.184,-0.160,-1.345
1746751881.375,-7.185,-0.162,-1.344
1746751881.377,-7.186,-0.164,-1.343
1746751881.379,-7.188,-0.167,-1.342
1746751881.381,-7.189,-0.169,-1.341
1746751881.383,-7.191,-0.171,-1.340
1746751881.386,-7.193,-0.174,-1.339
1746751881.388,-7.194,-0.176,-1.338
1746751881.390,-7.195,-0.177,-1.337
1746751881.392,-7.197,-0.180,-1.336
1746751881.395,-7.199,-0.183,-1.334
1746751881.397,-7.201,-0.185,-1.334
1746751881.399,-7.202,-0.186,-1.333
1746751881.401,-7.203,-0.188,-1.332
1746751881.403,-7.204,-0.190,-1.331
1746751881.408,-7.208,-0.195,-1.329
1746751881.415,-7.213,-0.202,-1.326
1746751881.419,-7.216,-0.207,-1.324
1746751881.421,-7.217,-0.209,-1.323
1746751881.424,-7.219,-0.212,-1.321
1746751881.430,-7.224,-0.218,-1.319
1746751881.434,-7.226,-0.222,-1.317
1746751881.436,-7.228,-0.224,-1.316
1746751881.438,-7.229,-0.226,-1.315
1746751881.440,-7.230,-0.228,-1.314
1746751881.442,-7.231,-0.229,-1.314
1746751881.443,-7.233,-0.231,-1.313
1746751881.445,-7.234,-0.233,-1.312
1746751881.447,-7.235,-0.234,-1.311
1746751881.448,-7.236,-0.236,-1.311
1746751881.450,-7.237,-0.238,-1.310
1746751881.452,-7.238,-0.240,-1.309
1746751881.454,-7.240,-0.241,-1.308
1746751881.455,-7.241,-0.243,-1.307
1746751881.457,-7.242,-0.245,-1.307
1746751881.459,-7.243,-0.247,-1.306
1746751881.461,-7.245,-0.248,-1.305
1746751881.462,-7.246,-0.250,-1.304
1746751881.464,-7.247,-0.252,-1.303
1746751881.466,-7.248,-0.253,-1.303
1746751881.468,-7.249,-0.255,-1.302
1746751881.470,-7.251,-0.257,-1.301
1746751881.471,-7.252,-0.259,-1.300
1746751881.474,-7.253,-0.261,-1.299
1746751881.476,-7.255,-0.263,-1.298
1746751881.477,-7.256,-0.265,-1.297
1746751881.479,-7.257,-0.267,-1.297
1746751881.481,-7.259,-0.269,-1.296
1746751881.483,-7.260,-0.271,-1.295
1746751881.485,-7.261,-0.272,-1.294
1746751881.486,-7.262,-0.274,-1.293
1746751881.488,-7.263,-0.276,-1.292
1746751881.490,-7.265,-0.278,-1.292
1746751881.492,-7.266,-0.279,-1.291
1746751881.494,-7.267,-0.281,-1.290
1746751881.495,-7.268,-0.283,-1.289
1746751881.497,-7.270,-0.285,-1.288
1746751881.499,-7.271,-0.287,-1.287
1746751881.501,-7.272,-0.288,-1.287
1746751881.506,-7.276,-0.294,-1.284
1746751881.508,-7.277,-0.296,-1.283
1746751881.510,-7.278,-0.297,-1.282
1746751881.512,-7.280,-0.299,-1.282
1746751881.513,-7.281,-0.301,-1.281
1746751881.515,-7.282,-0.302,-1.280
1746751881.516,-7.283,-0.304,-1.280
1746751881.518,-7.284,-0.306,-1.279
1746751881.520,-7.285,-0.308,-1.278
1746751881.522,-7.286,-0.309,-1.277
1746751881.524,-7.288,-0.311,-1.276
1746751881.525,-7.289,-0.313,-1.275
1746751881.527,-7.290,-0.315,-1.275
1746751881.529,-7.291,-0.316,-1.274
1746751881.530,-7.292,-0.318,-1.273
1746751881.532,-7.294,-0.320,-1.272
1746751881.534,-7.295,-0.321,-1.271
1746751881.535,-7.296,-0.323,-1.271
1746751881.537,-7.297,-0.325,-1.270
1746751881.539,-7.298,-0.326,-1.269
1746751881.541,-7.299,-0.328,-1.268
1746751881.542,-7.301,-0.330,-1.267
1746751881.544,-7.302,-0.332,-1.266
1746751881.546,-7.303,-0.334,-1.266
1746751881.548,-7.305,-0.336,-1.265
1746751881.550,-7.306,-0.337,-1.264
1746751881.552,-7.307,-0.339,-1.263
1746751881.554,-7.308,-0.341,-1.262
1746751881.555,-7.309,-0.343,-1.261
1746751881.557,-7.311,-0.345,-1.261
1746751881.559,-7.312,-0.346,-1.260
1746751881.561,-7.313,-0.348,-1.259
1746751881.563,-7.314,-0.350,-1.258
1746751881.564,-7.316,-0.352,-1.257
1746751881.566,-7.317,-0.354,-1.256
1746751881.568,-7.318,-0.356,-1.255
1746751881.570,-7.319,-0.357,-1.255
1746751881.572,-7.321,-0.359,-1.254
1746751881.574,-7.322,-0.361,-1.253
1746751881.576,-7.323,-0.363,-1.252
1746751881.578,-7.325,-0.365,-1.251
1746751881.580,-7.326,-0.367,-1.250
1746751881.582,-7.328,-0.369,-1.249
1746751881.584,-7.329,-0.371,-1.248
1746751881.586,-7.330,-0.373,-1.247
1746751881.588,-7.332,-0.375,-1.246
1746751881.592,-7.334,-0.379,-1.244
1746751881.594,-7.336,-0.381,-1.243
1746751881.599,-7.339,-0.387,-1.241
1746751881.601,-7.341,-0.389,-1.240
1746751881.606,-7.344,-0.393,-1.238
1746751881.608,-7.345,-0.395,-1.237
1746751881.610,-7.347,-0.397,-1.236
1746751881.612,-7.348,-0.399,-1.235
1746751881.614,-7.350,-0.402,-1.234
1746751881.616,-7.351,-0.404,-1.233
1746751881.618,-7.352,-0.406,-1.232
1746751881.620,-7.354,-0.408,-1.231
1746751881.622,-7.355,-0.410,-1.230
1746751881.624,-7.356,-0.412,-1.229
1746751881.626,-7.358,-0.413,-1.228
1746751881.628,-7.359,-0.415,-1.227
1746751881.630,-7.360,-0.417,-1.226
1746751881.632,-7.361,-0.419,-1.225
1746751881.634,-7.363,-0.421,-1.225
1746751881.635,-7.364,-0.423,-1.224
1746751881.638,-7.365,-0.425,-1.223
1746751881.640,-7.367,-0.427,-1.222
1746751881.642,-7.368,-0.429,-1.221
1746751881.644,-7.370,-0.431,-1.220
1746751881.646,-7.371,-0.434,-1.219
1746751881.648,-7.373,-0.436,-1.218
1746751881.650,-7.374,-0.437,-1.217
1746751881.652,-7.375,-0.439,-1.216
1746751881.654,-7.376,-0.441,-1.215
1746751881.656,-7.378,-0.443,-1.214
1746751881.658,-7.379,-0.445,-1.213
1746751881.660,-7.380,-0.447,-1.212
1746751881.662,-7.382,-0.449,-1.211
1746751881.664,-7.383,-0.451,-1.210
1746751881.666,-7.384,-0.453,-1.209
1746751881.667,-7.385,-0.454,-1.209
1746751881.669,-7.387,-0.456,-1.208
1746751881.671,-7.388,-0.458,-1.207
1746751881.673,-7.389,-0.460,-1.206
1746751881.675,-7.391,-0.462,-1.205
1746751881.677,-7.392,-0.464,-1.204
1746751881.679,-7.393,-0.466,-1.203
1746751881.680,-7.394,-0.467,-1.202
1746751881.682,-7.395,-0.469,-1.202
1746751881.684,-7.397,-0.471,-1.201
1746751881.686,-7.398,-0.473,-1.200
1746751881.687,-7.399,-0.474,-1.199
1746751881.689,-7.400,-0.476,-1.198
1746751881.691,-7.401,-0.478,-1.197
1746751881.693,-7.403,-0.480,-1.196
1746751881.695,-7.404,-0.482,-1.196
1746751881.696,-7.405,-0.483,-1.195
1746751881.698,-7.406,-0.485,-1.194
1746751881.700,-7.408,-0.487,-1.193
1746751881.704,-7.410,-0.491,-1.191
1746751881.706,-7.412,-0.493,-1.190
1746751881.708,-7.413,-0.495,-1.189
1746751881.710,-7.414,-0.497,-1.188
1746751881.712,-7.415,-0.499,-1.187
1746751881.714,-7.417,-0.501,-1.186
1746751881.716,-7.418,-0.503,-1.185
1746751881.718,-7.419,-0.504,-1.184
1746751881.719,-7.420,-0.506,-1.184
1746751881.721,-7.421,-0.508,-1.183
1746751881.724,-7.423,-0.510,-1.182
1746751881.726,-7.425,-0.513,-1.180
1746751881.729,-7.427,-0.516,-1.179
1746751881.732,-7.429,-0.518,-1.178
1746751881.734,-7.430,-0.521,-1.176
1746751881.738,-7.433,-0.524,-1.175
1746751881.743,-7.436,-0.530,-1.172
1746751881.747,-7.439,-0.533,-1.170
1746751881.749,-7.440,-0.536,-1.169
1746751881.752,-7.442,-0.539,-1.168
1746751881.755,-7.444,-0.541,-1.166
1746751881.757,-7.446,-0.544,-1.165
1746751881.760,-7.447,-0.547,-1.164
1746751881.763,-7.449,-0.549,-1.163
1746751881.765,-7.451,-0.552,-1.161
1746751881.768,-7.453,-0.554,-1.160
1746751881.770,-7.455,-0.557,-1.159
1746751881.773,-7.456,-0.560,-1.157
1746751881.776,-7.458,-0.562,-1.156
1746751881.778,-7.460,-0.565,-1.155
1746751881.781,-7.462,-0.568,-1.154
1746751881.784,-7.463,-0.570,-1.152
1746751881.787,-7.465,-0.573,-1.151
1746751881.790,-7.467,-0.576,-1.149
1746751881.793,-7.469,-0.579,-1.148
1746751881.795,-7.471,-0.582,-1.146
1746751881.799,-7.474,-0.585,-1.145
1746751881.802,-7.475,-0.588,-1.143
1746751881.804,-7.477,-0.591,-1.142
1746751881.807,-7.479,-0.593,-1.141
1746751881.810,-7.481,-0.596,-1.140
1746751881.812,-7.482,-0.599,-1.138
1746751881.817,-7.486,-0.604,-1.136
1746751881.824,-7.490,-0.610,-1.133
1746751881.826,-7.492,-0.612,-1.131
1746751881.829,-7.493,-0.615,-1.130
1746751881.832,-7.495,-0.618,-1.129
1746751881.834,-7.497,-0.620,-1.127
1746751881.837,-7.499,-0.623,-1.126
1746751881.840,-7.500,-0.626,-1.125
1746751881.844,-7.504,-0.630,-1.122
1746751881.847,-7.505,-0.633,-1.121
1746751881.851,-7.508,-0.637,-1.119
1746751881.854,-7.510,-0.640,-1.118
1746751881.856,-7.512,-0.642,-1.116
1746751881.859,-7.514,-0.645,-1.115
1746751881.862,-7.515,-0.648,-1.114
1746751881.865,-7.517,-0.650,-1.112
1746751881.868,-7.519,-0.654,-1.111
1746751881.871,-7.521,-0.657,-1.109
1746751881.874,-7.523,-0.659,-1.108
1746751881.876,-7.525,-0.662,-1.106
1746751881.879,-7.526,-0.664,-1.105
1746751881.881,-7.528,-0.667,-1.104
1746751881.883,-7.529,-0.669,-1.103
1746751881.886,-7.531,-0.671,-1.102
1746751881.888,-7.532,-0.673,-1.101
1746751881.890,-7.534,-0.676,-1.100
1746751881.892,-7.535,-0.678,-1.098
1746751881.894,-7.536,-0.680,-1.097
1746751881.896,-7.538,-0.682,-1.096
1746751881.899,-7.540,-0.684,-1.095
1746751881.901,-7.541,-0.687,-1.094
1746751881.904,-7.543,-0.690,-1.092
1746751881.907,-7.545,-0.692,-1.091
1746751881.910,-7.547,-0.695,-1.090
1746751881.912,-7.548,-0.698,-1.088
1746751881.917,-7.551,-0.702,-1.086
1746751881.920,-7.553,-0.705,-1.084
1746751881.923,-7.555,-0.708,-1.083
1746751881.926,-7.557,-0.711,-1.081
1746751881.929,-7.559,-0.714,-1.080
1746751881.934,-7.562,-0.719,-1.078
1746751881.940,-7.566,-0.725,-1.074
1746751881.952,-7.575,-0.737,-1.068
1746751881.960,-7.580,-0.745,-1.064
1746751882.020,-7.618,-0.804,-1.034
1746751882.024,-7.621,-0.808,-1.032
1746751882.026,-7.622,-0.810,-1.031
1746751882.028,-7.624,-0.812,-1.029
1746751882.030,-7.625,-0.814,-1.028
1746751882.032,-7.627,-0.816,-1.027
1746751882.034,-7.628,-0.818,-1.026
1746751882.036,-7.629,-0.820,-1.025
1746751882.038,-7.630,-0.822,-1.024
1746751882.040,-7.631,-0.824,-1.023
1746751882.042,-7.633,-0.826,-1.022
1746751882.044,-7.634,-0.828,-1.021
1746751882.046,-7.635,-0.830,-1.020
1746751882.048,-7.637,-0.832,-1.019
1746751882.051,-7.639,-0.835,-1.018
1746751882.053,-7.640,-0.837,-1.017
1746751882.055,-7.641,-0.838,-1.016
1746751882.057,-7.642,-0.841,-1.015
1746751882.058,-7.643,-0.842,-1.014
1746751882.060,-7.645,-0.844,-1.013
1746751882.064,-7.647,-0.847,-1.011
1746751882.066,-7.648,-0.849,-1.010
1746751882.068,-7.649,-0.851,-1.009
1746751882.070,-7.651,-0.853,-1.008
1746751882.072,-7.652,-0.856,-1.007
1746751882.074,-7.654,-0.858,-1.006
1746751882.076,-7.655,-0.859,-1.005
1746751882.078,-7.656,-0.861,-1.004
1746751882.080,-7.657,-0.863,-1.003
1746751882.082,-7.658,-0.865,-1.002
1746751882.084,-7.660,-0.868,-1.000
1746751882.086,-7.661,-0.870,-0.999
1746751882.088,-7.662,-0.871,-0.998
1746751882.090,-7.664,-0.873,-0.997
1746751882.092,-7.665,-0.875,-0.996
1746751882.094,-7.666,-0.877,-0.995
1746751882.096,-7.667,-0.879,-0.994
1746751882.098,-7.669,-0.881,-0.993
1746751882.099,-7.670,-0.882,-0.992
1746751882.102,-7.671,-0.885,-0.991
1746751882.104,-7.672,-0.887,-0.990
1746751882.105,-7.674,-0.888,-0.989
1746751882.108,-7.675,-0.891,-0.988
1746751882.109,-7.676,-0.892,-0.987
1746751882.111,-7.677,-0.894,-0.986
1746751882.114,-7.679,-0.896,-0.985
1746751882.115,-7.680,-0.898,-0.984
1746751882.117,-7.681,-0.900,-0.983
1746751882.120,-7.683,-0.902,-0.982
1746751882.122,-7.684,-0.904,-0.981
1746751882.124,-7.685,-0.907,-0.980
1746751882.126,-7.687,-0.908,-0.979
1746751882.128,-7.688,-0.911,-0.977
1746751882.130,-7.690,-0.913,-0.976
1746751882.133,-7.691,-0.915,-0.975
1746751882.136,-7.693,-0.919,-0.973
1746751882.138,-7.695,-0.921,-0.972
1746751882.140,-7.696,-0.923,-0.971
1746751882.143,-7.697,-0.925,-0.970
1746751882.145,-7.699,-0.927,-0.969
1746751882.147,-7.700,-0.930,-0.967
1746751882.149,-7.702,-0.932,-0.966
1746751882.152,-7.703,-0.934,-0.965
1746751882.154,-7.705,-0.936,-0.964
1746751882.159,-7.708,-0.941,-0.961
1746751882.161,-7.709,-0.943,-0.960
1746751882.164,-7.711,-0.946,-0.959
1746751882.166,-7.712,-0.948,-0.958
1746751882.168,-7.714,-0.950,-0.956
1746751882.171,-7.715,-0.952,-0.955
1746751882.173,-7.717,-0.955,-0.954
1746751882.175,-7.718,-0.957,-0.953
1746751882.178,-7.720,-0.959,-0.951
1746751882.180,-7.721,-0.962,-0.950
1746751882.183,-7.723,-0.964,-0.949
1746751882.185,-7.724,-0.966,-0.948
1746751882.187,-7.726,-0.969,-0.947
1746751882.189,-7.727,-0.971,-0.945
1746751882.192,-7.729,-0.973,-0.944
1746751882.194,-7.730,-0.976,-0.943
1746751882.197,-7.732,-0.978,-0.941
1746751882.199,-7.733,-0.980,-0.940
1746751882.201,-7.735,-0.983,-0.939
1746751882.204,-7.736,-0.985,-0.938
1746751882.206,-7.738,-0.987,-0.936
1746751882.208,-7.739,-0.990,-0.935
1746751882.211,-7.741,-0.992,-0.934
1746751882.214,-7.743,-0.995,-0.932
1746751882.217,-7.744,-0.998,-0.931
1746751882.220,-7.746,-1.001,-0.929
1746751882.222,-7.748,-1.003,-0.928
1746751882.225,-7.749,-1.005,-0.927
1746751882.227,-7.751,-1.007,-0.926
1746751882.229,-7.752,-1.010,-0.924
1746751882.231,-7.754,-1.012,-0.923
1746751882.235,-7.756,-1.016,-0.921
1746751882.237,-7.758,-1.018,-0.920
1746751882.240,-7.759,-1.020,-0.919
1746751882.256,-7.769,-1.036,-0.910
1746751882.258,-7.771,-1.038,-0.909
1746751882.260,-7.772,-1.040,-0.908
1746751882.262,-7.773,-1.042,-0.906
1746751882.265,-7.775,-1.045,-0.905
1746751882.267,-7.776,-1.047,-0.904
1746751882.269,-7.777,-1.049,-0.903
1746751882.271,-7.779,-1.051,-0.902
1746751882.274,-7.780,-1.053,-0.900
1746751882.276,-7.782,-1.056,-0.899
1746751882.278,-7.783,-1.058,-0.898
1746751882.280,-7.785,-1.060,-0.897
1746751882.283,-7.786,-1.062,-0.895
1746751882.285,-7.788,-1.065,-0.894
1746751882.287,-7.789,-1.067,-0.893
1746751882.289,-7.790,-1.069,-0.892
1746751882.293,-7.793,-1.072,-0.890
1746751882.295,-7.794,-1.075,-0.889
1746751882.298,-7.795,-1.077,-0.888
1746751882.300,-7.797,-1.079,-0.886
1746751882.302,-7.798,-1.081,-0.885
1746751882.305,-7.800,-1.084,-0.884
1746751882.307,-7.801,-1.086,-0.883
1746751882.309,-7.802,-1.088,-0.881
1746751882.311,-7.804,-1.090,-0.880
1746751882.314,-7.805,-1.092,-0.879
1746751882.316,-7.807,-1.095,-0.878
1746751882.318,-7.808,-1.097,-0.877
1746751882.320,-7.810,-1.099,-0.875
1746751882.323,-7.811,-1.101,-0.874
1746751882.325,-7.813,-1.104,-0.873
1746751882.327,-7.814,-1.106,-0.872
1746751882.330,-7.815,-1.108,-0.870
1746751882.332,-7.817,-1.110,-0.869
1746751882.334,-7.818,-1.112,-0.868
1746751882.336,-7.820,-1.115,-0.867
1746751882.339,-7.821,-1.117,-0.865
1746751882.341,-7.823,-1.119,-0.864
1746751882.343,-7.824,-1.121,-0.863
1746751882.346,-7.825,-1.124,-0.862
1746751882.348,-7.827,-1.126,-0.860
1746751882.350,-7.828,-1.128,-0.859
1746751882.353,-7.830,-1.131,-0.858
1746751882.355,-7.831,-1.133,-0.857
1746751882.371,-7.841,-1.149,-0.848
1746751882.374,-7.843,-1.151,-0.846
1746751882.376,-7.844,-1.153,-0.845
1746751882.378,-7.845,-1.155,-0.844
1746751882.380,-7.847,-1.158,-0.843
1746751882.383,-7.848,-1.160,-0.842
1746751882.385,-7.850,-1.162,-0.840
1746751882.387,-7.851,-1.164,-0.839
1746751882.390,-7.853,-1.166,-0.838
1746751882.392,-7.854,-1.169,-0.837
1746751882.394,-7.855,-1.171,-0.835
1746751882.396,-7.857,-1.173,-0.834
1746751882.399,-7.858,-1.175,-0.833
1746751882.401,-7.860,-1.178,-0.832
1746751882.403,-7.861,-1.180,-0.830
1746751882.406,-7.863,-1.182,-0.829
1746751882.408,-7.864,-1.185,-0.828
1746751882.412,-7.867,-1.188,-0.825
1746751882.419,-7.871,-1.195,-0.822
1746751882.423,-7.873,-1.199,-0.820
1746751882.426,-7.875,-1.201,-0.818
1746751882.428,-7.876,-1.203,-0.817
1746751882.431,-7.878,-1.207,-0.815
1746751882.433,-7.880,-1.209,-0.814
1746751882.436,-7.881,-1.212,-0.812
1746751882.438,-7.883,-1.214,-0.811
1746751882.441,-7.884,-1.216,-0.810
1746751882.444,-7.886,-1.219,-0.808
1746751882.447,-7.888,-1.222,-0.807
1746751882.449,-7.889,-1.224,-0.805
1746751882.451,-7.891,-1.227,-0.804
1746751882.454,-7.892,-1.229,-0.803
1746751882.457,-7.894,-1.232,-0.801
1746751882.459,-7.895,-1.234,-0.800
1746751882.462,-7.897,-1.236,-0.798
